"","Family","Family_gardenID","Garden","Trait","Environment","value"
"2042","BER_06","BER_06_Vermont","Vermont","Growth2019","away",10.61207
"2043","BFA_01","BFA_01_Vermont","Vermont","Growth2019","home",13.35382
"2044","BFA_01","BFA_01_Vermont","Vermont","Growth2019","away",11.50577
"2045","BFA_02","BFA_02_Vermont","Vermont","Growth2019","home",10.91633
"2046","BFA_02","BFA_02_Vermont","Vermont","Growth2019","away",10.95856
"2047","BFA_03","BFA_03_Vermont","Vermont","Growth2019","home",13.76662
"2048","BFA_03","BFA_03_Vermont","Vermont","Growth2019","away",10.3974
"2049","BFA_04","BFA_04_Vermont","Vermont","Growth2019","home",12.1449
"2050","BFA_04","BFA_04_Vermont","Vermont","Growth2019","away",9.358671
"2051","BFA_05","BFA_05_Vermont","Vermont","Growth2019","home",11.8009
"2052","BFA_05","BFA_05_Vermont","Vermont","Growth2019","away",11.79491
"2053","BLA_01","BLA_01_Vermont","Vermont","Growth2019","home",10.52319
"2054","BLA_01","BLA_01_Vermont","Vermont","Growth2019","away",12.18043
"2055","BLA_02","BLA_02_Vermont","Vermont","Growth2019","home",12.68548
"2056","BLA_02","BLA_02_Vermont","Vermont","Growth2019","away",10.69192
"2057","BLA_03","BLA_03_Vermont","Vermont","Growth2019","home",10.27748
"2058","BLA_03","BLA_03_Vermont","Vermont","Growth2019","away",9.240847
"2059","BLA_04","BLA_04_Vermont","Vermont","Growth2019","home",12.98033
"2060","BLA_04","BLA_04_Vermont","Vermont","Growth2019","away",9.412001
"2061","BLA_05","BLA_05_Vermont","Vermont","Growth2019","home",15.09348
"2062","BLA_05","BLA_05_Vermont","Vermont","Growth2019","away",9.092023
"2063","BRA_01","BRA_01_Vermont","Vermont","Growth2019","home",11.60433
"2064","BRA_01","BRA_01_Vermont","Vermont","Growth2019","away",11.55396
"2065","BRA_02","BRA_02_Vermont","Vermont","Growth2019","home",12.34148
"2066","BRA_02","BRA_02_Vermont","Vermont","Growth2019","away",10.06007
"2067","BRA_03","BRA_03_Vermont","Vermont","Growth2019","home",12.39062
"2068","BRA_03","BRA_03_Vermont","Vermont","Growth2019","away",11.16844
"2069","BRA_04","BRA_04_Vermont","Vermont","Growth2019","home",14.50376
"2070","BRA_04","BRA_04_Vermont","Vermont","Growth2019","away",11.93948
"2071","BRA_05","BRA_05_Vermont","Vermont","Growth2019","home",13.17691
"2072","BRA_05","BRA_05_Vermont","Vermont","Growth2019","away",8.248136
"2073","BRB_01","BRB_01_Vermont","Vermont","Growth2019","home",13.27519
"2074","BRB_01","BRB_01_Vermont","Vermont","Growth2019","away",11.12025
"2075","BRB_02","BRB_02_Vermont","Vermont","Growth2019","home",12.04662
"2076","BRB_02","BRB_02_Vermont","Vermont","Growth2019","away",10.37194
"2077","BRB_03","BRB_03_Vermont","Vermont","Growth2019","home",11.35862
"2078","BRB_03","BRB_03_Vermont","Vermont","Growth2019","away",12.42138
"2079","BRB_04","BRB_04_Vermont","Vermont","Growth2019","home",11.4569
"2080","BRB_04","BRB_04_Vermont","Vermont","Growth2019","away",9.192657
"2081","BRU_02","BRU_02_Vermont","Vermont","Growth2019","home",10.37576
"2082","BRU_02","BRU_02_Vermont","Vermont","Growth2019","away",15.49159
"2083","BRU_03","BRU_03_Vermont","Vermont","Growth2019","home",11.8009
"2084","BRU_03","BRU_03_Vermont","Vermont","Growth2019","away",8.665384
"2085","BRU_04","BRU_04_Vermont","Vermont","Growth2019","home",14.60205
"2086","BRU_04","BRU_04_Vermont","Vermont","Growth2019","away",10.8793
"2087","BRU_05","BRU_05_Vermont","Vermont","Growth2019","home",11.30948
"2088","BRU_05","BRU_05_Vermont","Vermont","Growth2019","away",10.01188
"2089","BRU_06","BRU_06_Vermont","Vermont","Growth2019","home",10.32662
"2090","BRU_06","BRU_06_Vermont","Vermont","Growth2019","away",11.06522
"2091","B_02","B_02_Vermont","Vermont","Growth2019","home",8.65576
"2092","B_02","B_02_Vermont","Vermont","Growth2019","away",10.26528
"2093","B_03","B_03_Vermont","Vermont","Growth2019","home",9.098046
"2094","B_03","B_03_Vermont","Vermont","Growth2019","away",9.092023
"2095","B_04","B_04_Vermont","Vermont","Growth2019","home",9.343761
"2096","B_04","B_04_Vermont","Vermont","Growth2019","away",11.06522
"2097","B_05","B_05_Vermont","Vermont","Growth2019","home",10.57233
"2098","B_05","B_05_Vermont","Vermont","Growth2019","away",9.785309
"2099","B_06","B_06_Vermont","Vermont","Growth2019","home",9.951003
"2100","B_06","B_06_Vermont","Vermont","Growth2019","away",10.74524
"2101","CAM_01","CAM_01_Vermont","Vermont","Growth2019","home",11.30948
"2102","CAM_01","CAM_01_Vermont","Vermont","Growth2019","away",9.966641
"2103","CAM_02","CAM_02_Vermont","Vermont","Growth2019","home",10.96548
"2104","CAM_02","CAM_02_Vermont","Vermont","Growth2019","away",9.337227
"2105","CAM_03","CAM_03_Vermont","Vermont","Growth2019","home",8.99976
"2106","CAM_03","CAM_03_Vermont","Vermont","Growth2019","away",9.518661
"2107","CAM_04","CAM_04_Vermont","Vermont","Growth2019","home",7.476331
"2108","CAM_04","CAM_04_Vermont","Vermont","Growth2019","away",8.37343
"2109","CAM_05","CAM_05_Vermont","Vermont","Growth2019","home",10.17919
"2110","CAM_05","CAM_05_Vermont","Vermont","Growth2019","away",7.172151
"2111","CAM_06","CAM_06_Vermont","Vermont","Growth2019","home",11.99748
"2112","CAM_06","CAM_06_Vermont","Vermont","Growth2019","away",8.612055
"2113","CRA_01","CRA_01_Vermont","Vermont","Growth2019","home",11.75176
"2114","CRA_01","CRA_01_Vermont","Vermont","Growth2019","away",9.412001
"2115","CRA_02","CRA_02_Vermont","Vermont","Growth2019","home",11.35862
"2116","CRA_02","CRA_02_Vermont","Vermont","Growth2019","away",12.71052
"2117","CRA_03","CRA_03_Vermont","Vermont","Growth2019","home",9.687761
"2118","CRA_03","CRA_03_Vermont","Vermont","Growth2019","away",10.05196
"2119","CRA_04","CRA_04_Vermont","Vermont","Growth2019","home",12.83291
"2120","CRA_04","CRA_04_Vermont","Vermont","Growth2019","away",10.73473
"2121","CRA_05","CRA_05_Vermont","Vermont","Growth2019","home",12.09576
"2122","CRA_05","CRA_05_Vermont","Vermont","Growth2019","away",12.16131
"2123","CRA_06","CRA_06_Vermont","Vermont","Growth2019","home",11.65348
"2124","CRA_06","CRA_06_Vermont","Vermont","Growth2019","away",9.838639
"2125","CRR_01","CRR_01_Vermont","Vermont","Growth2019","home",10.62148
"2126","CRR_01","CRR_01_Vermont","Vermont","Growth2019","away",9.945299
"2127","CRR_02","CRR_02_Vermont","Vermont","Growth2019","home",11.70262
"2128","CRR_02","CRR_02_Vermont","Vermont","Growth2019","away",10.83111
"2129","CR_03","CR_03_Vermont","Vermont","Growth2019","home",14.35633
"2130","CR_03","CR_03_Vermont","Vermont","Growth2019","away",10.42527
"2131","CR_04","CR_04_Vermont","Vermont","Growth2019","home",11.16205
"2132","CR_04","CR_04_Vermont","Vermont","Growth2019","away",10.10826
"2133","CR_05","CR_05_Vermont","Vermont","Growth2019","home",11.36958
"2134","CR_05","CR_05_Vermont","Vermont","Growth2019","away",10.45217
"2135","CR_06","CR_06_Vermont","Vermont","Growth2019","home",7.862209
"2136","CR_06","CR_06_Vermont","Vermont","Growth2019","away",9.198682
"2137","CR_07","CR_07_Vermont","Vermont","Growth2019","home",12.24319
"2138","CR_07","CR_07_Vermont","Vermont","Growth2019","away",11.11855
"2139","DG_04","DG_04_Vermont","Vermont","Growth2019","home",8.22017
"2140","DG_04","DG_04_Vermont","Vermont","Growth2019","away",10.97568
"2141","DG_05","DG_05_Vermont","Vermont","Growth2019","home",10.67062
"2142","DG_05","DG_05_Vermont","Vermont","Growth2019","away",13.04785
"2143","DG_06","DG_06_Vermont","Vermont","Growth2019","home",12.04662
"2144","DG_06","DG_06_Vermont","Vermont","Growth2019","away",11.40939
"2145","DG_08","DG_08_Vermont","Vermont","Growth2019","home",12.07808
"2146","DG_08","DG_08_Vermont","Vermont","Growth2019","away",9.555854
"2147","DG_10","DG_10_Vermont","Vermont","Growth2019","home",12.35057
"2148","DG_10","DG_10_Vermont","Vermont","Growth2019","away",9.284691
"2149","EQU_01","EQU_01_Vermont","Vermont","Growth2019","home",12.19405
"2150","EQU_01","EQU_01_Vermont","Vermont","Growth2019","away",10.90523
"2151","EQU_02","EQU_02_Vermont","Vermont","Growth2019","home",10.4249
"2152","EQU_02","EQU_02_Vermont","Vermont","Growth2019","away",9.144468
"2153","EQU_03","EQU_03_Vermont","Vermont","Growth2019","home",12.68548
"2154","EQU_03","EQU_03_Vermont","Vermont","Growth2019","away",10.21195
"2155","EQU_04","EQU_04_Vermont","Vermont","Growth2019","home",9.638618
"2156","EQU_04","EQU_04_Vermont","Vermont","Growth2019","away",9.252012
"2157","EQU_05","EQU_05_Vermont","Vermont","Growth2019","home",7.771188
"2158","EQU_05","EQU_05_Vermont","Vermont","Growth2019","away",8.132481
"2159","EQU_06","EQU_06_Vermont","Vermont","Growth2019","home",9.196332
"2160","EQU_06","EQU_06_Vermont","Vermont","Growth2019","away",9.385417
"2161","ESC_01","ESC_01_Vermont","Vermont","Growth2019","home",12.29233
"2162","ESC_01","ESC_01_Vermont","Vermont","Growth2019","away",10.10826
"2163","ESC_02","ESC_02_Vermont","Vermont","Growth2019","home",12.34148
"2164","ESC_02","ESC_02_Vermont","Vermont","Growth2019","away",12.75871
"2165","ESC_03","ESC_03_Vermont","Vermont","Growth2019","home",9.540332
"2166","ESC_03","ESC_03_Vermont","Vermont","Growth2019","away",11.70388
"2167","ESC_04","ESC_04_Vermont","Vermont","Growth2019","home",8.852332
"2168","ESC_04","ESC_04_Vermont","Vermont","Growth2019","away",7.918768
"2169","ESC_05","ESC_05_Vermont","Vermont","Growth2019","home",10.27748
"2170","ESC_05","ESC_05_Vermont","Vermont","Growth2019","away",9.092023
"2171","ESC_06","ESC_06_Vermont","Vermont","Growth2019","home",10.7689
"2172","ESC_06","ESC_06_Vermont","Vermont","Growth2019","away",8.27705
"2173","G13_01","G13_01_Vermont","Vermont","Growth2019","home",12.04662
"2174","G13_01","G13_01_Vermont","Vermont","Growth2019","away",8.758949
"2175","G13_02","G13_02_Vermont","Vermont","Growth2019","home",12.93119
"2176","G13_02","G13_02_Vermont","Vermont","Growth2019","away",9.337227
"2177","G13_03","G13_03_Vermont","Vermont","Growth2019","home",14.60205
"2178","G13_03","G13_03_Vermont","Vermont","Growth2019","away",13.3584
"2179","G13_04","G13_04_Vermont","Vermont","Growth2019","home",15.09348
"2180","G13_04","G13_04_Vermont","Vermont","Growth2019","away",10.79857
"2181","G13_05","G13_05_Vermont","Vermont","Growth2019","home",12.67757
"2182","G13_05","G13_05_Vermont","Vermont","Growth2019","away",11.86517
"2183","G18_01","G18_01_Vermont","Vermont","Growth2019","home",12.19405
"2184","G18_01","G18_01_Vermont","Vermont","Growth2019","away",12.4518
"2185","G18_02","G18_02_Vermont","Vermont","Growth2019","home",12.39062
"2186","G18_02","G18_02_Vermont","Vermont","Growth2019","away",10.4786
"2187","G18_03","G18_03_Vermont","Vermont","Growth2019","home",13.93106
"2188","G18_03","G18_03_Vermont","Vermont","Growth2019","away",12.87155
"2189","G57_01","G57_01_Vermont","Vermont","Growth2019","home",10.91633
"2190","G57_01","G57_01_Vermont","Vermont","Growth2019","away",11.59852
"2191","G57_02","G57_02_Vermont","Vermont","Growth2019","home",15.43748
"2192","G57_02","G57_02_Vermont","Vermont","Growth2019","away",13.77069
"2193","G57_03","G57_03_Vermont","Vermont","Growth2019","home",16.07634
"2194","G57_03","G57_03_Vermont","Vermont","Growth2019","away",12.39398
"2195","G57_04","G57_04_Vermont","Vermont","Growth2019","home",13.32433
"2196","G57_04","G57_04_Vermont","Vermont","Growth2019","away",10.21195
"2197","G57_05","G57_05_Vermont","Vermont","Growth2019","home",12.88205
"2198","G57_05","G57_05_Vermont","Vermont","Growth2019","away",12.70317
"2199","G57_06","G57_06_Vermont","Vermont","Growth2019","home",10.7689
"2200","G57_06","G57_06_Vermont","Vermont","Growth2019","away",11.17188
"2201","G57_07","G57_07_Vermont","Vermont","Growth2019","home",16.02719
"2202","G57_07","G57_07_Vermont","Vermont","Growth2019","away",12.03586
"2203","G57_08","G57_08_Vermont","Vermont","Growth2019","home",12.83291
"2204","G57_08","G57_08_Vermont","Vermont","Growth2019","away",8.932033
"2205","G57_09","G57_09_Vermont","Vermont","Growth2019","home",13.96319
"2206","G57_09","G57_09_Vermont","Vermont","Growth2019","away",10.49378
"2207","G57_10","G57_10_Vermont","Vermont","Growth2019","home",13.61919
"2208","G57_10","G57_10_Vermont","Vermont","Growth2019","away",9.144468
"2209","G57_11","G57_11_Vermont","Vermont","Growth2019","home",12.45942
"2210","G57_11","G57_11_Vermont","Vermont","Growth2019","away",10.20464
"2211","GFM_48","GFM_48_Maryland","Maryland","Growth2019","home",14.63277
"2212","GFM_48","GFM_48_Maryland","Maryland","Growth2019","away",13.14508
"2213","GFM_49","GFM_49_Maryland","Maryland","Growth2019","home",13.86083
"2214","GFM_49","GFM_49_Maryland","Maryland","Growth2019","away",15.74648
"2215","GFM_50","GFM_50_Maryland","Maryland","Growth2019","home",15.55908
"2216","GFM_50","GFM_50_Maryland","Maryland","Growth2019","away",11.4054
"2217","GFM_51","GFM_51_Maryland","Maryland","Growth2019","home",14.01522
"2218","GFM_51","GFM_51_Maryland","Maryland","Growth2019","away",11.26482
"2219","GFM_55","GFM_55_Maryland","Maryland","Growth2019","home",10.90345
"2220","GFM_55","GFM_55_Maryland","Maryland","Growth2019","away",8.228219
"2221","GPA_01","GPA_01_Vermont","Vermont","Growth2019","home",11.40776
"2222","GPA_01","GPA_01_Vermont","Vermont","Growth2019","away",10.73473
"2223","GPA_02","GPA_02_Vermont","Vermont","Growth2019","home",11.55519
"2224","GPA_02","GPA_02_Vermont","Vermont","Growth2019","away",12.03586
"2225","GPA_03","GPA_03_Vermont","Vermont","Growth2019","home",12.78376
"2226","GPA_03","GPA_03_Vermont","Vermont","Growth2019","away",11.43853
"2227","GPA_04","GPA_04_Vermont","Vermont","Growth2019","home",13.91405
"2228","GPA_04","GPA_04_Vermont","Vermont","Growth2019","away",9.674556
"2229","GRE_01","GRE_01_Vermont","Vermont","Growth2019","home",11.01462
"2230","GRE_01","GRE_01_Vermont","Vermont","Growth2019","away",12.61179
"2231","GRE_03","GRE_03_Vermont","Vermont","Growth2019","home",12.78376
"2232","GRE_03","GRE_03_Vermont","Vermont","Growth2019","away",10.8793
"2233","GRE_04","GRE_04_Vermont","Vermont","Growth2019","home",9.407606
"2234","GRE_04","GRE_04_Vermont","Vermont","Growth2019","away",10.10529
"2235","GRE_05","GRE_05_Vermont","Vermont","Growth2019","home",10.52319
"2236","GRE_05","GRE_05_Vermont","Vermont","Growth2019","away",10.31861
"2237","GRE_06","GRE_06_Vermont","Vermont","Growth2019","home",8.704903
"2238","GRE_06","GRE_06_Vermont","Vermont","Growth2019","away",8.903518
"2239","GRE_07","GRE_07_Vermont","Vermont","Growth2019","home",11.21119
"2240","GRE_07","GRE_07_Vermont","Vermont","Growth2019","away",8.505395
"2241","HR_01","HR_01_Vermont","Vermont","Growth2019","home",11.65348
"2242","HR_01","HR_01_Vermont","Vermont","Growth2019","away",10.20464
"2243","HR_02","HR_02_Vermont","Vermont","Growth2019","home",15.92891
"2244","HR_02","HR_02_Vermont","Vermont","Growth2019","away",13.46506
"2245","HR_03","HR_03_Vermont","Vermont","Growth2019","home",10.71976
"2246","HR_03","HR_03_Vermont","Vermont","Growth2019","away",11.26482
"2247","HR_05","HR_05_Vermont","Vermont","Growth2019","home",13.81576
"2248","HR_05","HR_05_Vermont","Vermont","Growth2019","away",12.07849
"2249","HR_06","HR_06_Vermont","Vermont","Growth2019","home",12.34148
"2250","HR_06","HR_06_Vermont","Vermont","Growth2019","away",11.45758
"2251","HR_07","HR_07_Vermont","Vermont","Growth2019","home",13.61919
"2252","HR_07","HR_07_Vermont","Vermont","Growth2019","away",9.077214
"2253","HR_10","HR_10_Vermont","Vermont","Growth2019","home",10.47405
"2254","HR_10","HR_10_Vermont","Vermont","Growth2019","away",11.33187
"2255","HUN_01","HUN_01_Vermont","Vermont","Growth2019","home",10.60964
"2256","HUN_01","HUN_01_Vermont","Vermont","Growth2019","away",9.57199
"2257","HUN_02","HUN_02_Vermont","Vermont","Growth2019","home",10.27748
"2258","HUN_02","HUN_02_Vermont","Vermont","Growth2019","away",11.22521
"2259","HUN_03","HUN_03_Vermont","Vermont","Growth2019","home",11.77458
"2260","HUN_03","HUN_03_Vermont","Vermont","Growth2019","away",8.825189
"2261","HUN_04","HUN_04_Vermont","Vermont","Growth2019","home",9.736904
"2262","HUN_04","HUN_04_Vermont","Vermont","Growth2019","away",8.807139
"2263","HUN_05","HUN_05_Vermont","Vermont","Growth2019","home",8.99976
"2264","HUN_05","HUN_05_Vermont","Vermont","Growth2019","away",9.198682
"2265","HUN_06","HUN_06_Vermont","Vermont","Growth2019","home",12.68548
"2266","HUN_06","HUN_06_Vermont","Vermont","Growth2019","away",12.07849
"2267","HUN_07","HUN_07_Vermont","Vermont","Growth2019","home",12.73462
"2268","HUN_07","HUN_07_Vermont","Vermont","Growth2019","away",10.42527
"2269","IND_01","IND_01_Vermont","Vermont","Growth2019","home",12.19405
"2270","IND_01","IND_01_Vermont","Vermont","Growth2019","away",11.27854
"2271","IND_02","IND_02_Vermont","Vermont","Growth2019","home",13.12776
"2272","IND_02","IND_02_Vermont","Vermont","Growth2019","away",8.807139
"2273","IND_03","IND_03_Vermont","Vermont","Growth2019","home",11.8009
"2274","IND_03","IND_03_Vermont","Vermont","Growth2019","away",11.12025
"2275","IND_04","IND_04_Vermont","Vermont","Growth2019","home",10.22833
"2276","IND_04","IND_04_Vermont","Vermont","Growth2019","away",10.69192
"2277","IND_05","IND_05_Vermont","Vermont","Growth2019","home",11.40776
"2278","IND_05","IND_05_Vermont","Vermont","Growth2019","away",10.37194
"2279","IND_06","IND_06_Vermont","Vermont","Growth2019","home",13.66833
"2280","IND_06","IND_06_Vermont","Vermont","Growth2019","away",10.4786
"2281","JAY_01","JAY_01_Vermont","Vermont","Growth2019","home",7.132331
"2282","JAY_01","JAY_01_Vermont","Vermont","Growth2019","away",8.180671
"2283","JAY_02","JAY_02_Vermont","Vermont","Growth2019","home",8.754046
"2284","JAY_02","JAY_02_Vermont","Vermont","Growth2019","away",9.465331
"2285","JAY_03","JAY_03_Vermont","Vermont","Growth2019","home",8.262617
"2286","JAY_03","JAY_03_Vermont","Vermont","Growth2019","away",9.326684
"2287","KAN_02","KAN_02_Vermont","Vermont","Growth2019","home",10.17919
"2288","KAN_02","KAN_02_Vermont","Vermont","Growth2019","away",8.505395
"2289","KAN_03","KAN_03_Vermont","Vermont","Growth2019","home",10.37576
"2290","KAN_03","KAN_03_Vermont","Vermont","Growth2019","away",9.891969
"2291","KAN_04","KAN_04_Vermont","Vermont","Growth2019","home",12.93119
"2292","KAN_04","KAN_04_Vermont","Vermont","Growth2019","away",9.867315
"2293","KAN_05","KAN_05_Vermont","Vermont","Growth2019","home",10.4249
"2294","KAN_05","KAN_05_Vermont","Vermont","Growth2019","away",7.865438
"2295","KAN_06","KAN_06_Vermont","Vermont","Growth2019","home",9.786046
"2296","KAN_06","KAN_06_Vermont","Vermont","Growth2019","away",9.192657
"2297","KIL_01","KIL_01_Vermont","Vermont","Growth2019","home",10.47405
"2298","KIL_01","KIL_01_Vermont","Vermont","Growth2019","away",8.772044
